carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
0.55,5.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2129
1.2,6.91,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7258
0.5,5.08,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1897
0.7,5.65,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3172
0.31,4.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,544
0.31,4.33,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,651
0.32,4.33,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,602
1.01,6.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8119
1.02,6.36,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,6816
1.57,7.37,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,9698
1.2,6.86,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7930
0.4,4.68,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,1142
0.3,4.32,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,776
0.7,5.68,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2673
0.34,4.54,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,881
1.01,6.43,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5590
0.75,5.78,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2923
0.3,4.29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,776
0.32,4.39,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,559
1.01,6.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8286
1.8,7.81,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,17273
0.32,4.37,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,524
0.41,4.78,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,923
1.22,6.82,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8608
0.7,5.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2373
0.32,4.39,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,645
0.7,5.75,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2423
0.34,4.46,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,628
0.31,4.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,725
1.0,6.37,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5887
1.02,6.53,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2879
0.23,3.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,505
1.21,7.06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9541
1.01,6.52,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5000
1.0,6.37,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4788
1.02,6.44,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6333
1.03,6.41,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3060
0.48,5.06,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1145
1.6,7.45,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,10078
0.3,4.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,496
0.73,5.81,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2246
1.71,7.72,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,17595
0.56,5.32,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2066
0.31,4.33,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,625
0.33,4.42,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,666
1.01,6.38,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5288
0.32,4.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,972
0.5,5.19,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1250
0.25,4.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,575
0.51,5.13,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1989
0.71,5.66,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2549
1.15,6.8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5139
1.04,6.48,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,6232
0.24,4.02,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,404
0.38,4.66,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,700
0.31,4.35,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,557
1.6,7.51,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8886
0.52,5.17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1809
0.32,4.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,972
0.37,4.62,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,811
0.72,5.74,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3478
0.97,6.24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5028
0.52,5.18,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1229
0.51,5.08,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1800
1.01,6.43,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6097
0.72,5.75,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2462
0.33,4.38,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,868
0.33,4.46,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,854
0.3,4.31,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,658
0.79,5.99,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2451
0.34,4.45,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,596
0.7,5.56,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1890
1.25,6.83,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,4702
0.33,4.37,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,579
0.9,6.17,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4260
0.39,4.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,745
1.0,6.4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,7204
0.59,5.35,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1287
0.9,6.14,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,4297
1.04,6.56,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5189
1.06,6.66,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,5664
0.55,5.21,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1609
0.4,4.77,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,687
0.51,5.1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1920
0.7,5.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2573
0.38,4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1400
